beta,gamma,exp[beta0],exp[beta1],exp[beta2],exp[beta3],exp[beta4],exp[beta5],exp[beta6],exp[beta7],exp[beta8],exp[beta9],exp[beta10],exp[beta11],exp[beta12],exp[beta13],exp[beta14],exp[beta15],exp[beta16],exp[beta17],exp[beta18],exp[beta19],exp[beta20],exp[beta21],exp[beta22],exp[beta23],exp[beta24],exp[beta25],exp[beta26],exp[beta27],exp[beta28],exp[beta29],exp[beta30],exp[beta31],exp[beta32],exp[beta33],exp[beta34],exp[beta35],exp[beta36],exp[beta37],exp[beta38],exp[beta39],exp[beta40],exp[beta41],exp[beta42],exp[beta43],exp[beta44],exp[beta45],exp[beta46],exp[beta47],exp[beta48],exp[beta49],exp[beta50],exp[beta51],exp[beta52],exp[beta53],exp[beta54],exp[beta55],exp[beta56],exp[beta57],exp[beta58],exp[beta59],exp[beta60],exp[beta61],exp[beta62]
0.5,0.5,2.999999999999956,2.637263418358482,2.3106626073227434,2.0514707743708276,1.8819701054865023,1.8126769563233862,1.8413291508096175,1.9537694527103435,2.1265647465491746,2.330932105367573,2.537342875945521,2.720075509879523,2.861002697831668,2.952025814581271,2.9957893709559693,3.004585166989605,2.997646199572576,2.997288074641974,3.02453988543387,3.0949880715364126,3.215522755061862,3.3825318466434293,3.5818566604025084,3.790540549643032,3.9801138957172126,4.120910351798222,4.186740017128585,4.159182168472102,4.030813525010097,3.8068496157438925,3.504921400300049,3.1529984881737465,2.7857586581329303,2.4399455431801194,2.1494142096496973,1.9406130736588092,1.8291824955842664,1.8181761940858254,1.898158743941131,2.049140657592177,2.244027785473138,2.453028749743449,2.648319397311992,2.808229410414659,2.920298321988143,2.982733019625187,3.0040569516037348,3.0010316887185065,2.9952081949524203,3.0086842765018007,3.0597715079065253,3.1592893925941343,3.308104313681804,3.4963318358398845,3.704354645820019,3.905517052750345,4.070086697918478,4.169867839844582,4.182741099633762,4.096409422078993,3.91074872951577,3.638375837591942,3.3033221114872906
0.55,0.55,2.999999999999965,2.667290653327405,2.36521866270197,2.1204571098766363,1.9523416083415415,1.8705873384434208,1.8744260559070003,1.9532725775856894,2.0887937857175674,2.258037639918657,2.4371188413286977,2.6048767901767373,2.7459328308882824,2.8526754171307465,2.9258774353879047,2.9738715223212626,3.010441588044836,3.0517950393076383,3.113127672592822,3.205358500845467,3.3325845412145525,3.490690141102285,3.667360054113511,3.843519584524727,3.9959945324808155,4.100985007445397,4.137812041851113,4.092345930218259,3.9595685127663702,3.7448516588669274,3.4637307216007227,3.1401839505426445,2.80366031900919,2.485292576186652,2.2138590188749765,2.0120965691355144,1.8939130943491844,1.862907110636355,1.9124000531907437,2.0269520828213743,2.1851037212979523,2.3628983510750414,2.5376240912550907,2.6911858983670793,2.8125840271839775,2.8991226406798125,2.9561788062000494,2.99559452552697,3.0329759228344058,3.0843591275002216,3.1628039298240136,3.27548786373867,3.421793147110904,3.5927196012432328,3.7717435301074747,3.937009368367065,4.064524712829105,4.131864497363502,4.121802840292174,4.025295530674682,3.8433318035580335,3.587346150310994,3.278102504325092
0.6000000000000001,0.6000000000000001,2.999999999999959,2.699999861824293,2.4245925525910543,2.195396026124434,2.0285119625864407,1.932784329474415,1.909100917210543,1.9508203022684731,2.0452342202349816,2.1758179738270464,2.3249038563176225,2.4763529427050046,2.617808117944874,2.742184397478412,2.8481796137325768,2.9397490765518732,3.024656286729574,3.1123613964745807,3.211616098659835,3.3281810000057757,3.46306177189724,3.6115766131129012,3.7634330991215634,3.903828689108508,4.01542205265803,4.080878565025018,4.085595760434057,4.020178904864233,3.882269065887389,3.6774213195301564,3.4188742806223336,3.126221566625802,2.8231645809978776,2.534667667468804,2.2839290098829452,2.089609138550452,1.9637190800770141,1.910468306971454,1.9262247004903188,2.0005679490281127,2.118250938851557,2.261746868712649,2.4139743763574635,2.5607721125874963,2.6927409403516562,2.8061786063954335,2.9029812180473304,2.989554309946444,3.0749368973791524,3.1684691579646356,3.277408053190214,3.4049036003786983,3.5486903008693425,3.700732661240434,3.847909163199347,3.9736500067965426,4.060287359790601,4.0917576553882045,4.056232775950489,3.9482609252874044,3.770068290389055,3.5317984098221036,3.250627903082615
0.65,0.65,2.9999999999999645,2.731659067731871,2.481811186105361,2.266981464278864,2.100031881674972,1.9889700570570172,1.936416580162239,1.939785837582841,1.9921280812582152,2.0834824989697567,2.2025174665040197,2.3381963243852786,2.481210602751755,2.6249667473458467,2.7659898150520363,2.9037058107437614,3.039667578841167,3.1763809383240376,3.3159534132080393,3.458816993211383,3.602764227157605,3.7424855377001616,3.869713144916572,3.9739765576224855,4.043872276102334,4.068662531371595,4.039958693251089,3.9532240465372244,3.8088515678717334,3.612632133009382,3.37551809547133,3.112692539348823,2.842059321540433,2.582356925982293,2.3511564168634695,2.163021443423736,2.028083551918243,1.9512228644427636,1.9319523722210064,1.9649980077940645,2.0414628551012473,2.150378476395168,2.280392587136015,2.421328386258846,2.5653786446672457,2.70776248088009,2.846764089291726,2.983175854068279,3.1192667694917127,3.257475168978576,3.399069987613297,3.543029939534082,3.6853542602764335,3.8189477393037845,3.934127958155187,4.019699088426731,4.064440853650982,4.058788688164234,3.9964434717087047,3.875652723347014,3.699949552463345,3.4782142733787635,3.224024261870273
0.7000000000000001,0.7000000000000001,2.999999999999961,2.758972137208145,2.530740052387798,2.3270862772533607,2.1578866773586376,2.0304393673261325,1.9490865051042354,1.9151578184427642,1.9272197009677372,1.9815722509509301,2.0729049891733102,2.19500487859216,2.341410063241967,2.505919158328692,2.682896053576592,2.8673489886578505,3.0548037381767505,3.241027401854716,3.4216855802002133,3.592027369700873,3.746687749254319,3.8796763375571532,3.9845885125900593,4.055034849454414,4.085244268756599,4.0707618417166165,4.0091395883702035,3.900511706832009,3.74795589281794,3.5575684556935934,3.33821900591776,3.1009948524077386,2.858389151191282,2.623323560162886,2.408120031789312,2.223543736285467,2.0780288167015084,1.9771723218328523,1.9235433037928706,1.916809601847173,1.9541410717922307,2.030811614994986,2.1408987721530237,2.277972287236048,2.435672758171194,2.6081064217377987,2.790018032690158,2.976744747074891,3.1639932061090863,3.3475132495329047,3.5227598027645373,3.684636548858988,3.8274006799679494,3.9447796399284534,4.030312918530046,4.077890789486227,4.082424122532538,4.040551272971113,3.9512742963753844,3.816419838791228,3.6408398449281507,3.432300898238532,3.2010535366990194
0.75,0.75,2.9999999999999614,2.779369068279292,2.566628100306998,2.3694955328174494,2.1953310068957594,2.0509208085323087,1.9422321240908635,1.8741419918572455,1.850156990049267,1.8721483949845505,1.9401331097689187,2.0521319057335385,2.2041329022578284,2.390179964114548,2.602593787387232,2.832319443856466,3.0693799930327015,3.303403454996042,3.5241817337170485,3.722216248906033,3.8892066312574225,4.018445629114608,4.10509437913252,4.14632582368039,4.141338371211687,4.0912548921114436,3.998932068368568,3.8687107297383307,3.706138565897982,3.5176927252319827,3.310522237207152,3.0922204251803267,2.8706273171426213,2.6536533335366834,2.4491097710687,2.264529814507191,2.106966305396386,1.982758843277089,1.8972718826736945,1.8546157137595505,1.8573717369357285,1.9063504862923912,2.0004140039813265,2.1363925884725883,2.309119541717778,2.5115969945594596,2.735292538969603,2.970552054892697,3.2071008011222637,3.4345944460461935,3.6431757449948714,3.823991892347909,3.969632287146857,4.074455866742816,4.134789922983504,4.148996591463293,4.11741698231447,4.04221430926769,3.927144890422404,3.777288688667427,3.5987690333628937,3.3984849730943094,3.1838706445291103
0.8,0.8,2.9999999999999627,2.7912256504255866,2.5865182415668424,2.390454543774196,2.2085045727559725,2.0471839662607834,1.9139107611986677,1.816553882725103,1.7627159393969565,1.7588426201820864,1.8092869539187642,1.9154728993046954,2.075296262802601,2.2828724473290474,2.528694157126627,2.8002049117235077,3.082734799397336,3.3606924614293248,3.6188699322575055,3.843700443641979,4.024316188966067,4.153282270793863,4.226930100371376,4.245271117008673,4.211530979349104,4.131396267805886,4.012102356272599,3.8615070298899457,3.687287496037106,3.496370117823129,3.294657316250629,3.087062049534978,2.8778059010542356,2.670890907929682,2.470625257502165,2.282073708715797,2.1113165537431735,1.9654340334331442,1.8521810183904988,1.7793717221000933,1.7540473059938007,1.7815417948501375,1.8645866951908663,2.0025978009055136,2.191268024253246,2.422550444867488,2.6850620379685397,2.9648788947129696,3.246637329821197,3.514810776562001,3.7550066702216243,3.955124593756621,4.106237256499457,4.203096258121456,4.244218814874342,4.231571332388984,4.169921729669083,4.065976212128678,3.9274411826150892,3.7621535831722386,3.577403133131832,3.3795311609813523,3.1738394767347162
0.8500000000000001,0.8500000000000001,2.9999999999999667,2.7939931303297985,2.5894870597080843,2.388982439343271,2.196772462965659,2.019355905605189,1.8653618127089826,1.7449598280103442,1.668818452721406,1.646753226200042,1.6862649948174062,1.7911955388709027,1.960719189342552,2.1888456565596552,2.46453758067479,2.7724572624332198,3.0942643822854556,3.410304627549553,3.701470746058559,3.950991718679476,4.14591651396132,4.278104578502422,4.3446087137246066,4.347425864583315,4.292683650421543,4.1894109283393215,4.048096936011398,3.879267107536859,3.6922911671197864,3.4945929458097167,3.2913592020136044,3.085758298703941,2.879592849063917,2.674237331262621,2.4716639180370095,2.275345017457119,2.090841639031554,1.9259393831054306,1.7902701608070448,1.6944454441457084,1.6488118174017656,1.6620081234742132,1.7395443996575262,1.8826292372632332,2.087442767974161,2.3449914331477437,2.641597297317896,2.9599817530076904,3.2808154100685716,3.5845364401521316,3.8531994691266487,4.072112532540125,4.231051344552766,4.324903237569257,4.353677789478997,4.3219142166538855,4.237602657405794,4.110804086278397,3.9521914733086922,3.7717373417493993,3.577740076241264,3.3763187559458143,3.171424175940933
0.9,0.9,2.9999999999999587,2.7882266679770025,2.5766927777642668,2.3669233449176796,2.162758809818776,1.9709159197372494,1.8009445582248966,1.6645467827396676,1.5743326194029574,1.542184996179123,1.5774777717889472,1.6854244436588708,1.8658250694287242,2.1124263775799466,2.4130228604730544,2.750318217870656,3.1034536275831863,3.450009500188912,3.7682161686024753,4.039077471096507,4.248124320577775,4.386571064519151,4.451737041172734,4.4467052692505495,4.3793026357808325,4.260583839923456,4.103069621861973,3.9190180785855757,3.7189920982058875,3.510929041638599,3.299830153457876,3.088081160800875,2.8763091852142137,2.664591501531585,2.4537731707673394,2.246632505523676,2.04865858422472,1.8682695777650926,1.7163941668028266,1.605445837480367,1.547824097130446,1.554160855151792,1.6315806945007179,1.7822521378813234,2.0024715454692874,2.2824471497874064,2.6068492447979685,2.95607936249419,3.3081039505221206,3.640613305195758,3.93321752334728,4.169385654293199,4.337872930641084,4.433457897811574,4.456914454373701,4.414257196420881,4.315404424261969,4.17248533851913,3.998063742141572,3.8035531597462757,3.5980576984753614,3.3877960263294553,3.1761650711550033
0.9500000000000001,0.9500000000000001,2.9999999999999614,2.7755105098870105,2.551227876966495,2.328731012363926,2.112070316483681,1.9083671502613828,1.7277693063487498,1.5827264630304243,1.4866650249312687,1.4522460344512462,1.4894661358727697,1.6038974268768955,1.7953513379174786,2.0571956791047654,2.3764610919396287,2.7347575992694115,3.109901640841188,3.478047604861307,3.8160419816644793,4.103684704333585,4.325596238256335,4.472448353465788,4.54141200116513,4.5357924419524975,4.463941583573199,4.337641804179795,4.1702282840103475,3.9747469852930717,3.762428597443494,3.5416981044755054,3.317845140515083,3.09336729124202,2.868885161689424,2.644432540400914,2.42086263047063,2.2010920598429524,1.9909313040896268,1.7993189522893605,1.6378769194335998,1.5198182994607485,1.458350675890243,1.4648074626559004,1.5467936630503705,1.706641379792265,1.9404326245189971,2.2377679826182506,2.5823515389410927,2.9533418532815325,3.327304405259553,3.6805106007443396,3.9912762222938567,4.242026257164237,4.420814276363542,4.522106534211768,4.54675092874876,4.501171790847895,4.39594439159318,4.243990616384705,4.058686040143322,3.852171388141479,3.634118095214667,3.4111156527535593,3.186741019498017
